location,abbreviation,epiyear,epiweek,weighted_ili_now
56,WY,2019,52,2.59709
HHS01,HHS01,2019,52,3.1855
HHS02,HHS02,2019,52,5.57854
HHS03,HHS03,2019,52,4.80376
HHS04,HHS04,2019,52,6.85942
HHS05,HHS05,2019,52,4.09782
HHS06,HHS06,2019,52,10.6381
HHS07,HHS07,2019,52,5.05891
HHS08,HHS08,2019,52,4.553
HHS09,HHS09,2019,52,4.69272
HHS10,HHS10,2019,52,6.40243
US,US,2019,52,5.89718
01,AL,2020,1,5.98616
02,AK,2020,1,6.65669
04,AZ,2020,1,5.77431
05,AR,2020,1,3.93697
06,CA,2020,1,5.52011
08,CO,2020,1,5.32527
09,CT,2020,1,4.66303
10,DE,2020,1,0
11,DC,2020,1,4.23196
12,FL,2020,1,3.65024
13,GA,2020,1,9.6657
15,HI,2020,1,3.02848
16,ID,2020,1,2.12461
17,IL,2020,1,5.33046
18,IN,2020,1,5.71853
19,IA,2020,1,3.47063
20,KS,2020,1,7.35848
21,KY,2020,1,9.82104
22,LA,2020,1,7.61837
23,ME,2020,1,1.6252
24,MD,2020,1,6.90638
25,MA,2020,1,2.97373
26,MI,2020,1,3.11589
27,MN,2020,1,3.52092
28,MS,2020,1,7.36552
29,MO,2020,1,4.3731
30,MT,2020,1,1.85933
31,NE,2020,1,8.89374
32,NV,2020,1,3.57581
33,NH,2020,1,1.41534
34,NJ,2020,1,6.04646
35,NM,2020,1,8.45097
36,NY,2020,1,5.30013
37,NC,2020,1,5.74884
38,ND,2020,1,6.42341
39,OH,2020,1,2.63956
40,OK,2020,1,9.4582
41,OR,2020,1,7.78244
42,PA,2020,1,3.48718
44,RI,2020,1,1.78638
45,SC,2020,1,9.49873
46,SD,2020,1,2.40577
47,TN,2020,1,10.4576
48,TX,2020,1,11.7427
49,UT,2020,1,5.49523
50,VT,2020,1,1.94942
51,VA,2020,1,6.44205
53,WA,2020,1,7.79168
54,WV,2020,1,4.27042
55,WI,2020,1,2.53188
56,WY,2020,1,3.48723
HHS01,HHS01,2020,1,2.99218
HHS02,HHS02,2020,1,6.46987
HHS03,HHS03,2020,1,5.08085
HHS04,HHS04,2020,1,6.8432
HHS05,HHS05,2020,1,3.86082
HHS06,HHS06,2020,1,10.3356
HHS07,HHS07,2020,1,5.4037
HHS08,HHS08,2020,1,4.83003
HHS09,HHS09,2020,1,5.37146
HHS10,HHS10,2020,1,7.03709
US,US,2020,1,6.08239
01,AL,2020,2,5.79157
02,AK,2020,2,6.14945
04,AZ,2020,2,5.20931
05,AR,2020,2,4.38494
06,CA,2020,2,4.8939
08,CO,2020,2,6.27834
09,CT,2020,2,5.52401
10,DE,2020,2,1.17343
11,DC,2020,2,3.70999
12,FL,2020,2,2.86022
13,GA,2020,2,7.03961
15,HI,2020,2,4.7531
16,ID,2020,2,1.31923
17,IL,2020,2,4.25003
18,IN,2020,2,3.68795
19,IA,2020,2,3.11991
20,KS,2020,2,6.21329
21,KY,2020,2,6.61309
22,LA,2020,2,7.58349
23,ME,2020,2,3.066
24,MD,2020,2,5.81862
25,MA,2020,2,3.53918
26,MI,2020,2,2.57672
27,MN,2020,2,4.19713
28,MS,2020,2,5.55056
29,MO,2020,2,3.87109
30,MT,2020,2,2.40929
31,NE,2020,2,7.17308
32,NV,2020,2,2.77412
33,NH,2020,2,2.01096
34,NJ,2020,2,6.43808
35,NM,2020,2,8.21141
36,NY,2020,2,5.85704
37,NC,2020,2,3.82022
38,ND,2020,2,6.28112
39,OH,2020,2,2.06817
40,OK,2020,2,8.47931
41,OR,2020,2,4.02531
42,PA,2020,2,3.76658
44,RI,2020,2,3.28268
45,SC,2020,2,7.29488
46,SD,2020,2,2.64066
47,TN,2020,2,8.23147
48,TX,2020,2,8.75732
49,UT,2020,2,5.62946
50,VT,2020,2,2.90707
51,VA,2020,2,6.02978
53,WA,2020,2,5.46172
54,WV,2020,2,3.99963
55,WI,2020,2,3.22604
56,WY,2020,2,4.02813
HHS01,HHS01,2020,2,3.79454
HHS02,HHS02,2020,2,6.58801
HHS03,HHS03,2020,2,4.72178
HHS04,HHS04,2020,2,5.16132
HHS05,HHS05,2020,2,3.25739
HHS06,HHS06,2020,2,8.25684
HHS07,HHS07,2020,2,4.63679
HHS08,HHS08,2020,2,5.39369
HHS09,HHS09,2020,2,4.80987
HHS10,HHS10,2020,2,4.5678
US,US,2020,2,5.19439
01,AL,2020,3,5.54363
02,AK,2020,3,5.79006
04,AZ,2020,3,4.56242
05,AR,2020,3,5.00332
06,CA,2020,3,4.14252
08,CO,2020,3,5.98489
09,CT,2020,3,5.29374
10,DE,2020,3,1.56222
11,DC,2020,3,3.2218
12,FL,2020,3,3.04169
13,GA,2020,3,7.05384
15,HI,2020,3,3.11873
16,ID,2020,3,1.74936
17,IL,2020,3,4.25125
18,IN,2020,3,4.23556
19,IA,2020,3,2.74567
20,KS,2020,3,5.54543
21,KY,2020,3,5.48214
22,LA,2020,3,6.86758
23,ME,2020,3,3.05877
24,MD,2020,3,5.48149
25,MA,2020,3,3.45343
26,MI,2020,3,1.90299
27,MN,2020,3,4.04378
28,MS,2020,3,4.91231
29,MO,2020,3,2.65497
30,MT,2020,3,2.38898
31,NE,2020,3,6.94003
32,NV,2020,3,2.36541
33,NH,2020,3,2.27651
34,NJ,2020,3,6.82521
35,NM,2020,3,8.1373
36,NY,2020,3,5.10273
37,NC,2020,3,4.25642
38,ND,2020,3,5.41798
39,OH,2020,3,1.97059
40,OK,2020,3,7.00095
41,OR,2020,3,3.66178
42,PA,2020,3,3.18269
44,RI,2020,3,4.29249
45,SC,2020,3,6.30523
46,SD,2020,3,2.62572
47,TN,2020,3,7.38294
48,TX,2020,3,8.23059
49,UT,2020,3,5.46805
50,VT,2020,3,2.84352
51,VA,2020,3,5.41315
53,WA,2020,3,4.15589
54,WV,2020,3,4.00301
55,WI,2020,3,3.2559
56,WY,2020,3,4.01111
HHS01,HHS01,2020,3,3.79212
HHS02,HHS02,2020,3,6.49128
HHS03,HHS03,2020,3,4.24469
HHS04,HHS04,2020,3,5.00169
HHS05,HHS05,2020,3,3.16464
HHS06,HHS06,2020,3,7.72398
HHS07,HHS07,2020,3,3.85564
HHS08,HHS08,2020,3,5.15586
HHS09,HHS09,2020,3,4.0678
HHS10,HHS10,2020,3,3.80383
US,US,2020,3,4.83626
01,AL,2020,4,6.33545
02,AK,2020,4,5.16048
04,AZ,2020,4,4.94299
05,AR,2020,4,6.26492
06,CA,2020,4,4.20306
08,CO,2020,4,6.22772
09,CT,2020,4,6.37417
10,DE,2020,4,2.26499
11,DC,2020,4,4.56465
12,FL,2020,4,3.34381
13,GA,2020,4,6.31831
15,HI,2020,4,5.80479
16,ID,2020,4,1.90677
17,IL,2020,4,4.55762
18,IN,2020,4,3.91515
19,IA,2020,4,2.45466
20,KS,2020,4,6.56931
21,KY,2020,4,7.03178
22,LA,2020,4,7.38901
23,ME,2020,4,3.75216
24,MD,2020,4,5.00318
25,MA,2020,4,4.20629
26,MI,2020,4,2.37257
27,MN,2020,4,4.84291
28,MS,2020,4,5.43012
29,MO,2020,4,4.35171
30,MT,2020,4,2.48022
31,NE,2020,4,6.63067
32,NV,2020,4,2.2562
33,NH,2020,4,2.90609
34,NJ,2020,4,7.13058
35,NM,2020,4,8.33149
36,NY,2020,4,6.06414
37,NC,2020,4,4.82385
38,ND,2020,4,4.58245
39,OH,2020,4,2.38843
40,OK,2020,4,8.41216
41,OR,2020,4,3.26834
42,PA,2020,4,3.67141
44,RI,2020,4,5.38517
45,SC,2020,4,6.44743
46,SD,2020,4,2.96349
47,TN,2020,4,7.45357
48,TX,2020,4,7.37151
49,UT,2020,4,6.18345
50,VT,2020,4,3.37803
51,VA,2020,4,6.05368
53,WA,2020,4,3.51867
54,WV,2020,4,4.4262
55,WI,2020,4,3.53487
56,WY,2020,4,5.15036
HHS01,HHS01,2020,4,4.62305
HHS02,HHS02,2020,4,7.08195
HHS03,HHS03,2020,4,4.68215
HHS04,HHS04,2020,4,5.27645
HHS05,HHS05,2020,4,3.49625
HHS06,HHS06,2020,4,7.44026
HHS07,HHS07,2020,4,4.69687
HHS08,HHS08,2020,4,5.48933
HHS09,HHS09,2020,4,4.23654
HHS10,HHS10,2020,4,3.53462
US,US,2020,4,5.11713
01,AL,2020,5,7.33925
02,AK,2020,5,6.38935
04,AZ,2020,5,5.69122
05,AR,2020,5,7.51626
06,CA,2020,5,4.74783
08,CO,2020,5,7.7187
09,CT,2020,5,7.59603
10,DE,2020,5,1.9499
11,DC,2020,5,4.71212
12,FL,2020,5,3.81361
13,GA,2020,5,7.5356
15,HI,2020,5,4.86967
16,ID,2020,5,1.91336
17,IL,2020,5,5.52445
18,IN,2020,5,5.78524
19,IA,2020,5,3.09666
20,KS,2020,5,6.90439
21,KY,2020,5,8.23559
22,LA,2020,5,8.24267
23,ME,2020,5,4.35157
24,MD,2020,5,6.54911
25,MA,2020,5,5.24691
26,MI,2020,5,2.89671
27,MN,2020,5,5.34774
28,MS,2020,5,6.33735
29,MO,2020,5,8.04481
30,MT,2020,5,3.45279
31,NE,2020,5,5.93013
32,NV,2020,5,2.63545
33,NH,2020,5,4.28887
34,NJ,2020,5,8.65736
35,NM,2020,5,8.9178
36,NY,2020,5,6.96138
37,NC,2020,5,5.50036
38,ND,2020,5,4.97706
39,OH,2020,5,3.41036
40,OK,2020,5,8.63124
41,OR,2020,5,3.84462
42,PA,2020,5,4.66415
44,RI,2020,5,7.04067
45,SC,2020,5,7.52177
46,SD,2020,5,3.55159
47,TN,2020,5,8.2583
48,TX,2020,5,10.4086
49,UT,2020,5,7.31263
50,VT,2020,5,3.90824
51,VA,2020,5,7.94283
53,WA,2020,5,4.3408
54,WV,2020,5,6.06444
55,WI,2020,5,4.13704
56,WY,2020,5,7.38369
HHS01,HHS01,2020,5,5.72123
HHS02,HHS02,2020,5,8.20396
HHS03,HHS03,2020,5,5.93328
HHS04,HHS04,2020,5,6.08782
HHS05,HHS05,2020,5,4.41676
HHS06,HHS06,2020,5,9.71379
HHS07,HHS07,2020,5,6.41689
HHS08,HHS08,2020,5,6.74202
HHS09,HHS09,2020,5,4.75776
HHS10,HHS10,2020,5,4.00784
US,US,2020,5,6.20325
01,AL,2020,6,8.61937
02,AK,2020,6,5.27584
04,AZ,2020,6,4.85614
05,AR,2020,6,9.39889
06,CA,2020,6,5.08446
08,CO,2020,6,8.70816
09,CT,2020,6,8.77198
10,DE,2020,6,2.76606
11,DC,2020,6,4.55304
12,FL,2020,6,4.33465
13,GA,2020,6,8.14553
15,HI,2020,6,5.7358
16,ID,2020,6,1.96299
17,IL,2020,6,6.56083
18,IN,2020,6,5.06511
19,IA,2020,6,3.33761
20,KS,2020,6,8.20834
21,KY,2020,6,9.26853
22,LA,2020,6,9.92779
23,ME,2020,6,5.17423
24,MD,2020,6,7.82544
25,MA,2020,6,5.63206
26,MI,2020,6,3.21061
27,MN,2020,6,5.02313
28,MS,2020,6,7.23448
29,MO,2020,6,6.40354
30,MT,2020,6,3.79845
31,NE,2020,6,5.4092
32,NV,2020,6,2.9376
33,NH,2020,6,4.21677
34,NJ,2020,6,8.1824
35,NM,2020,6,8.31516
36,NY,2020,6,7.0402
37,NC,2020,6,6.3174
38,ND,2020,6,5.27252
39,OH,2020,6,4.26143
40,OK,2020,6,9.33359
41,OR,2020,6,3.65073
42,PA,2020,6,5.25648
44,RI,2020,6,8.29808
45,SC,2020,6,9.74066
46,SD,2020,6,3.48916
47,TN,2020,6,9.5319
48,TX,2020,6,12.8303
49,UT,2020,6,10.0641
50,VT,2020,6,4.70221
51,VA,2020,6,8.48355
53,WA,2020,6,4.78508
54,WV,2020,6,8.17375
55,WI,2020,6,4.6681
56,WY,2020,6,6.7159
HHS01,HHS01,2020,6,6.37629
HHS02,HHS02,2020,6,8.04158
HHS03,HHS03,2020,6,6.72642
HHS04,HHS04,2020,6,6.98496
HHS05,HHS05,2020,6,4.85231
HHS06,HHS06,2020,6,11.6998
HHS07,HHS07,2020,6,5.95774
HHS08,HHS08,2020,6,7.92556
HHS09,HHS09,2020,6,4.94669
HHS10,HHS10,2020,6,4.1311
US,US,2020,6,6.8496
01,AL,2020,7,7.92918
02,AK,2020,7,4.51716
04,AZ,2020,7,4.71958
05,AR,2020,7,6.57966
06,CA,2020,7,4.46796
08,CO,2020,7,7.15944
09,CT,2020,7,9.60827
10,DE,2020,7,1.58638
11,DC,2020,7,3.84634
12,FL,2020,7,2.71372
13,GA,2020,7,7.02402
15,HI,2020,7,6.25713
16,ID,2020,7,1.6854
17,IL,2020,7,6.68691
18,IN,2020,7,6.128
19,IA,2020,7,3.54332
20,KS,2020,7,8.52003
21,KY,2020,7,9.2197
22,LA,2020,7,9.97942
23,ME,2020,7,5.26007
24,MD,2020,7,6.14184
25,MA,2020,7,5.70581
26,MI,2020,7,3.38781
27,MN,2020,7,5.76012
28,MS,2020,7,6.96268
29,MO,2020,7,7.92919
30,MT,2020,7,3.66179
31,NE,2020,7,4.53156
32,NV,2020,7,2.58861
33,NH,2020,7,4.54991
34,NJ,2020,7,7.87906
35,NM,2020,7,7.19034
36,NY,2020,7,6.74253
37,NC,2020,7,6.1914
38,ND,2020,7,4.65828
39,OH,2020,7,4.06411
40,OK,2020,7,9.78927
41,OR,2020,7,2.53662
42,PA,2020,7,5.02834
44,RI,2020,7,9.33077
45,SC,2020,7,11.8632
46,SD,2020,7,3.44404
47,TN,2020,7,8.39477
48,TX,2020,7,12.3315
49,UT,2020,7,6.52165
50,VT,2020,7,5.08807
51,VA,2020,7,8.76916
53,WA,2020,7,3.39503
54,WV,2020,7,7.56324
55,WI,2020,7,4.85456
56,WY,2020,7,6.41788
HHS01,HHS01,2020,7,6.74168
HHS02,HHS02,2020,7,7.6685
HHS03,HHS03,2020,7,6.2907
HHS04,HHS04,2020,7,6.25123
HHS05,HHS05,2020,7,5.10629
HHS06,HHS06,2020,7,11.1549
HHS07,HHS07,2020,7,6.61098
HHS08,HHS08,2020,7,6.21899
HHS09,HHS09,2020,7,4.44371
HHS10,HHS10,2020,7,2.99241
US,US,2020,7,6.45404
01,AL,2020,8,5.54542
02,AK,2020,8,4.50845
04,AZ,2020,8,3.83184
05,AR,2020,8,7.05996
06,CA,2020,8,3.92425
08,CO,2020,8,5.83842
09,CT,2020,8,7.98791
10,DE,2020,8,2.41585
11,DC,2020,8,3.17161
12,FL,2020,8,2.74751
13,GA,2020,8,5.22784
15,HI,2020,8,5.32054
16,ID,2020,8,1.10432
17,IL,2020,8,5.52094
18,IN,2020,8,5.17675
19,IA,2020,8,3.94259
20,KS,2020,8,7.3495
21,KY,2020,8,8.3389
22,LA,2020,8,9.25265
23,ME,2020,8,4.80201
24,MD,2020,8,4.73408
25,MA,2020,8,4.63854
26,MI,2020,8,3.3145
27,MN,2020,8,6.02357
28,MS,2020,8,6.19583
29,MO,2020,8,8.39027
30,MT,2020,8,3.50465
31,NE,2020,8,4.01714
32,NV,2020,8,2.43856
33,NH,2020,8,4.79622
34,NJ,2020,8,6.10508
35,NM,2020,8,5.74464
36,NY,2020,8,5.04789
37,NC,2020,8,4.49248
38,ND,2020,8,5.70347
39,OH,2020,8,2.99173
40,OK,2020,8,8.50809
41,OR,2020,8,2.70756
42,PA,2020,8,3.84577
44,RI,2020,8,8.06677
45,SC,2020,8,8.28866
46,SD,2020,8,3.54495
47,TN,2020,8,6.21201
48,TX,2020,8,9.53943
49,UT,2020,8,5.29118
50,VT,2020,8,4.65598
51,VA,2020,8,7.62033
53,WA,2020,8,3.15064
54,WV,2020,8,5.28449
55,WI,2020,8,4.56397
56,WY,2020,8,4.89403
HHS01,HHS01,2020,8,5.72703
HHS02,HHS02,2020,8,6.09444
HHS03,HHS03,2020,8,5.08155
HHS04,HHS04,2020,8,4.94132
HHS05,HHS05,2020,8,4.44359
HHS06,HHS06,2020,8,9.04117
HHS07,HHS07,2020,8,6.58797
HHS08,HHS08,2020,8,5.26908
HHS09,HHS09,2020,8,3.86463
HHS10,HHS10,2020,8,2.84277
US,US,2020,8,5.37274
01,AL,2020,9,6.83593
02,AK,2020,9,5.8671
04,AZ,2020,9,3.67919
05,AR,2020,9,5.22263
06,CA,2020,9,4.10594
08,CO,2020,9,5.461
09,CT,2020,9,7.53523
10,DE,2020,9,2.93391
11,DC,2020,9,2.81189
12,FL,2020,9,1.55551
13,GA,2020,9,5.69876
15,HI,2020,9,5.53967
16,ID,2020,9,1.71539
17,IL,2020,9,5.71294
18,IN,2020,9,5.00987
19,IA,2020,9,3.56678
20,KS,2020,9,6.99098
21,KY,2020,9,8.05657
22,LA,2020,9,8.76877
23,ME,2020,9,4.37791
24,MD,2020,9,4.51023
25,MA,2020,9,4.61223
26,MI,2020,9,3.47598
27,MN,2020,9,4.98906
28,MS,2020,9,5.41829
29,MO,2020,9,8.56645
30,MT,2020,9,3.75464
31,NE,2020,9,4.75977
32,NV,2020,9,2.37097
33,NH,2020,9,5.51126
34,NJ,2020,9,6.2261
35,NM,2020,9,5.32171
36,NY,2020,9,4.66201
37,NC,2020,9,4.67777
38,ND,2020,9,4.95635
39,OH,2020,9,2.61125
40,OK,2020,9,7.04367
41,OR,2020,9,3.37019
42,PA,2020,9,3.90454
44,RI,2020,9,7.85952
45,SC,2020,9,7.04859
46,SD,2020,9,3.30055
47,TN,2020,9,5.0859
48,TX,2020,9,8.57268
49,UT,2020,9,5.62248
50,VT,2020,9,4.69782
51,VA,2020,9,7.75243
53,WA,2020,9,3.67591
54,WV,2020,9,4.45843
55,WI,2020,9,4.96002
56,WY,2020,9,5.23464
HHS01,HHS01,2020,9,5.61837
HHS02,HHS02,2020,9,6.0414
HHS03,HHS03,2020,9,5.05714
HHS04,HHS04,2020,9,4.4984
HHS05,HHS05,2020,9,4.35011
HHS06,HHS06,2020,9,8.04646
HHS07,HHS07,2020,9,6.60715
HHS08,HHS08,2020,9,5.15103
HHS09,HHS09,2020,9,3.98703
HHS10,HHS10,2020,9,3.46401
US,US,2020,9,5.1725
01,AL,2020,10,5.0181
02,AK,2020,10,4.73562
04,AZ,2020,10,2.76882
05,AR,2020,10,9.19657
06,CA,2020,10,4.44922
08,CO,2020,10,5.31525
09,CT,2020,10,5.91188
10,DE,2020,10,2.80234
11,DC,2020,10,2.66136
12,FL,2020,10,1.49029
13,GA,2020,10,5.89202
15,HI,2020,10,5.66674
16,ID,2020,10,2.57431
17,IL,2020,10,5.46256
18,IN,2020,10,5.50124
19,IA,2020,10,3.44686
20,KS,2020,10,6.53786
21,KY,2020,10,8.36455
22,LA,2020,10,9.68119
23,ME,2020,10,4.51257
24,MD,2020,10,5.39825
25,MA,2020,10,3.9664
26,MI,2020,10,3.33553
27,MN,2020,10,4.34497
28,MS,2020,10,5.61685
29,MO,2020,10,9.40553
30,MT,2020,10,3.95938
31,NE,2020,10,4.56085
32,NV,2020,10,2.79159
33,NH,2020,10,4.72155
34,NJ,2020,10,5.64303
35,NM,2020,10,5.17055
36,NY,2020,10,3.98089
37,NC,2020,10,5.03575
38,ND,2020,10,4.77397
39,OH,2020,10,3.68756
40,OK,2020,10,6.60645
41,OR,2020,10,4.76646
42,PA,2020,10,4.44129
44,RI,2020,10,5.4709
45,SC,2020,10,7.71855
46,SD,2020,10,3.07908
47,TN,2020,10,4.80786
48,TX,2020,10,7.8548
49,UT,2020,10,4.5015
50,VT,2020,10,4.04562
51,VA,2020,10,7.40676
53,WA,2020,10,4.9714
54,WV,2020,10,4.78726
55,WI,2020,10,4.85588
56,WY,2020,10,4.43138
HHS01,HHS01,2020,10,4.66756
HHS02,HHS02,2020,10,5.23025
HHS03,HHS03,2020,10,5.37238
HHS04,HHS04,2020,10,4.48108
HHS05,HHS05,2020,10,4.48407
HHS06,HHS06,2020,10,7.90479
HHS07,HHS07,2020,10,6.82364
HHS08,HHS08,2020,10,4.7445
HHS09,HHS09,2020,10,4.15681
HHS10,HHS10,2020,10,4.60574
US,US,2020,10,5.14828
01,AL,2020,11,6.07943
02,AK,2020,11,2.99213
04,AZ,2020,11,1.04582
05,AR,2020,11,6.30783
06,CA,2020,11,4.43847
08,CO,2020,11,5.63765
09,CT,2020,11,6.59471
10,DE,2020,11,2.91905
11,DC,2020,11,3.60935
12,FL,2020,11,1.41975
13,GA,2020,11,8.1938
15,HI,2020,11,6.32639
16,ID,2020,11,2.65241
17,IL,2020,11,6.02641
18,IN,2020,11,5.44437
19,IA,2020,11,4.05377
20,KS,2020,11,6.86612
21,KY,2020,11,9.95845
22,LA,2020,11,12.0198
23,ME,2020,11,4.96012
24,MD,2020,11,6.65127
25,MA,2020,11,3.87071
26,MI,2020,11,3.3225
27,MN,2020,11,4.4853
28,MS,2020,11,5.75803
29,MO,2020,11,10.8165
30,MT,2020,11,5.29057
31,NE,2020,11,6.64337
32,NV,2020,11,1.03224
33,NH,2020,11,4.10558
34,NJ,2020,11,7.18415
35,NM,2020,11,5.37344
36,NY,2020,11,5.66724
37,NC,2020,11,5.46529
38,ND,2020,11,6.66817
39,OH,2020,11,3.18314
40,OK,2020,11,7.24803
41,OR,2020,11,5.38272
42,PA,2020,11,4.16892
44,RI,2020,11,4.74338
45,SC,2020,11,8.75212
46,SD,2020,11,4.16517
47,TN,2020,11,6.14761
48,TX,2020,11,9.87617
49,UT,2020,11,4.76526
50,VT,2020,11,4.38617
51,VA,2020,11,8.15636
53,WA,2020,11,6.31246
54,WV,2020,11,5.8702
55,WI,2020,11,5.59749
56,WY,2020,11,2.62325
HHS01,HHS01,2020,11,4.73596
HHS02,HHS02,2020,11,6.77975
HHS03,HHS03,2020,11,5.79952
HHS04,HHS04,2020,11,5.30191
HHS05,HHS05,2020,11,4.59719
HHS06,HHS06,2020,11,9.38726
HHS07,HHS07,2020,11,7.92217
HHS08,HHS08,2020,11,5.19167
HHS09,HHS09,2020,11,3.82852
HHS10,HHS10,2020,11,5.41219
US,US,2020,11,5.76086
01,AL,2020,12,5.48065
02,AK,2020,12,3.32166
04,AZ,2020,12,1.30784
05,AR,2020,12,3.41517
06,CA,2020,12,4.60665
08,CO,2020,12,8.21801
09,CT,2020,12,7.15592
10,DE,2020,12,2.43407
11,DC,2020,12,4.61254
12,FL,2020,12,1.29244
13,GA,2020,12,7.85423
15,HI,2020,12,5.76391
16,ID,2020,12,3.25659
17,IL,2020,12,6.41667
18,IN,2020,12,3.6961
19,IA,2020,12,3.22012
20,KS,2020,12,6.26399
21,KY,2020,12,8.56481
22,LA,2020,12,11.454
23,ME,2020,12,5.62123
24,MD,2020,12,6.35913
25,MA,2020,12,4.94345
26,MI,2020,12,2.83039
27,MN,2020,12,5.50971
28,MS,2020,12,5.66993
29,MO,2020,12,10.164
30,MT,2020,12,5.80471
31,NE,2020,12,4.63517
32,NV,2020,12,2.17385
33,NH,2020,12,2.79145
34,NJ,2020,12,9.60168
35,NM,2020,12,5.28343
36,NY,2020,12,8.1647
37,NC,2020,12,4.99236
38,ND,2020,12,5.56981
39,OH,2020,12,3.68257
40,OK,2020,12,7.78261
41,OR,2020,12,6.13229
42,PA,2020,12,6.00371
44,RI,2020,12,4.41708
45,SC,2020,12,10.3642
46,SD,2020,12,3.07437
47,TN,2020,12,7.41755
48,TX,2020,12,8.00859
49,UT,2020,12,5.80608
50,VT,2020,12,4.03955
51,VA,2020,12,8.57676
53,WA,2020,12,6.35777
54,WV,2020,12,5.96395
55,WI,2020,12,5.91334
56,WY,2020,12,1.68077
HHS01,HHS01,2020,12,5.27068
HHS02,HHS02,2020,12,8.72307
HHS03,HHS03,2020,12,6.63487
HHS04,HHS04,2020,12,5.24282
HHS05,HHS05,2020,12,4.63152
HHS06,HHS06,2020,12,7.9086
HHS07,HHS07,2020,12,7.05553
HHS08,HHS08,2020,12,6.51563
HHS09,HHS09,2020,12,4.04554
HHS10,HHS10,2020,12,5.74971
US,US,2020,12,5.91935
01,AL,2020,13,5.12972
02,AK,2020,13,3.04994
04,AZ,2020,13,1.33582
05,AR,2020,13,3.38731
06,CA,2020,13,5.49307
08,CO,2020,13,7.51225
09,CT,2020,13,8.21057
10,DE,2020,13,2.6368
11,DC,2020,13,5.10921
12,FL,2020,13,1.34866
13,GA,2020,13,7.72518
15,HI,2020,13,5.83524
16,ID,2020,13,2.86573
17,IL,2020,13,7.31841
18,IN,2020,13,3.90145
19,IA,2020,13,2.81712
20,KS,2020,13,7.53765
21,KY,2020,13,6.21462
22,LA,2020,13,12.1625
23,ME,2020,13,7.01162
24,MD,2020,13,8.79857
25,MA,2020,13,6.79638
26,MI,2020,13,3.40829
27,MN,2020,13,4.79222
28,MS,2020,13,5.66052
29,MO,2020,13,6.01166
30,MT,2020,13,4.60691
31,NE,2020,13,5.07856
32,NV,2020,13,2.34764
33,NH,2020,13,2.35731
34,NJ,2020,13,13.3155
35,NM,2020,13,5.77659
36,NY,2020,13,11.2219
37,NC,2020,13,5.2922
38,ND,2020,13,6.86381
39,OH,2020,13,3.80891
40,OK,2020,13,8.61874
41,OR,2020,13,5.96343
42,PA,2020,13,7.26528
44,RI,2020,13,2.5585
45,SC,2020,13,9.82233
46,SD,2020,13,3.32306
47,TN,2020,13,7.33955
48,TX,2020,13,7.57241
49,UT,2020,13,6.1237
50,VT,2020,13,4.61633
51,VA,2020,13,7.80049
53,WA,2020,13,5.55047
54,WV,2020,13,5.13714
55,WI,2020,13,6.34081
56,WY,2020,13,3.28777
HHS01,HHS01,2020,13,6.3607
HHS02,HHS02,2020,13,12.1626
HHS03,HHS03,2020,13,7.39409
HHS04,HHS04,2020,13,5.05045
HHS05,HHS05,2020,13,4.98772
HHS06,HHS06,2020,13,7.79755
HHS07,HHS07,2020,13,5.48774
HHS08,HHS08,2020,13,6.34228
HHS09,HHS09,2020,13,4.74977
HHS10,HHS10,2020,13,5.21124
US,US,2020,13,6.39609
01,AL,2020,14,3.13705
02,AK,2020,14,2.48366
04,AZ,2020,14,3.16557
05,AR,2020,14,2.78957
06,CA,2020,14,3.98551
08,CO,2020,14,3.98224
09,CT,2020,14,6.9342
10,DE,2020,14,0.675653
11,DC,2020,14,4.80443
12,FL,2020,14,1.37381
13,GA,2020,14,6.12523
15,HI,2020,14,1.34504
16,ID,2020,14,4.26493
17,IL,2020,14,4.37096
18,IN,2020,14,2.20017
19,IA,2020,14,1.52927
20,KS,2020,14,6.00087
21,KY,2020,14,3.13221
22,LA,2020,14,9.90603
23,ME,2020,14,3.04738
24,MD,2020,14,7.32753
25,MA,2020,14,5.15103
26,MI,2020,14,2.24263
27,MN,2020,14,3.97805
28,MS,2020,14,4.12472
29,MO,2020,14,5.38615
30,MT,2020,14,3.28013
31,NE,2020,14,3.10838
32,NV,2020,14,1.89422
33,NH,2020,14,1.12312
34,NJ,2020,14,16.5435
35,NM,2020,14,3.79018
36,NY,2020,14,11.6472
37,NC,2020,14,3.73036
38,ND,2020,14,4.77022
39,OH,2020,14,2.78123
40,OK,2020,14,7.99429
41,OR,2020,14,5.20785
42,PA,2020,14,4.98571
44,RI,2020,14,0.185559
45,SC,2020,14,5.628
46,SD,2020,14,2.16546
47,TN,2020,14,5.112
48,TX,2020,14,5.5391
49,UT,2020,14,3.25226
50,VT,2020,14,4.23318
51,VA,2020,14,3.32688
53,WA,2020,14,3.32083
54,WV,2020,14,1.40613
55,WI,2020,14,4.50694
56,WY,2020,14,1.56886
HHS01,HHS01,2020,14,4.63398
HHS02,HHS02,2020,14,12.7835
HHS03,HHS03,2020,14,4.63857
HHS04,HHS04,2020,14,3.58198
HHS05,HHS05,2020,14,3.31166
HHS06,HHS06,2020,14,5.97776
HHS07,HHS07,2020,14,4.34307
HHS08,HHS08,2020,14,3.53073
HHS09,HHS09,2020,14,3.67683
HHS10,HHS10,2020,14,3.95041
US,US,2020,14,4.95838
01,AL,2020,15,2.25049
